ncessch,name,state_code,latitude,longitude,zip_code,city,address,school_type,school_type_text,total_students,total_09,total_10,total_11,total_12,total_white,total_black,total_hispanic,total_asian,total_amerindian,total_nativehawaii,total_tworaces,free_reduced_lunch
74957,ST JOSEPH NOTRE DAME HIGH SCHOOL,CA,37.76589,-122.255091,94501,ALAMEDA,1011 CHESTNUT ST,1,Regular elementary or secondary,406,102,119,97,88,126,51,78,44,3,52,52,0
75484,ROSARY ACADEMY,CA,33.88449,-117.897331,92831,FULLERTON,1340 N ACACIA AVE,1,Regular elementary or secondary,520,130,130,130,130,153,61,178,77,0,51,0,0
75575,CORNELIA CONNELLY SCHOOL,CA,33.82977,-117.964051,92804,ANAHEIM,2323 W BROADWAY,1,Regular elementary or secondary,163,39,33,46,45,39,0,35,61,0,6,22,0
75677,MATER DEI HIGH SCHOOL,CA,33.72541,-117.883821,92707,SANTA ANA,1202 W EDINGER AVE,1,Regular elementary or secondary,2152,556,593,528,475,824,80,717,419,30,13,69,0
75859,JESUIT HIGH SCHOOL,CA,38.58608,-121.352101,95608,CARMICHAEL,1200 JACOB LN,1,Regular elementary or secondary,1072,306,292,231,243,604,43,128,104,5,12,176,0
75906,ST FRANCIS CATHOLIC HIGH SCHOOL,CA,38.55985,-121.431041,95819,SACRAMENTO,5900 ELVAS AVE,1,Regular elementary or secondary,1025,267,261,244,253,592,31,129,99,56,13,105,0
76105,MERCY HIGH SCHOOL,CA,40.1741,-122.230481,96080,RED BLUFF,233 RIVERSIDE WAY,1,Regular elementary or secondary,113,18,35,27,33,67,0,20,21,1,0,4,30
76149,CHRISTIAN BROTHERS HIGH SCHOOL,CA,38.5358,-121.462341,95820,SACRAMENTO,4315 MARTIN LUTHER KING JR BLVD,1,Regular elementary or secondary,1106,303,297,267,239,512,65,229,124,7,6,163,0
76262,ST PATRICK-ST VINCENT HIGH SCHOOL,CA,38.086355,-122.201603,94591,VALLEJO,1500 BENICIA RD,1,Regular elementary or secondary,476,135,105,128,108,96,44,44,177,3,3,109,0
76706,AQUINAS HIGH SCHOOL,CA,34.14334,-117.245211,92404,SAN BERNARDINO,2772 STERLING AVE,1,Regular elementary or secondary,423,98,126,94,105,85,22,208,46,5,23,34,0
76954,ST AUGUSTINE HIGH SCHOOL,CA,32.73472,-117.124071,92104,SAN DIEGO,3266 NUTMEG ST,1,Regular elementary or secondary,736,191,189,180,176,401,30,225,68,0,10,2,0
76987,VINCENT MEMORIAL CATHOLIC HIGH SCHOOL,CA,32.67769,-115.506421,92231,CALEXICO,525 SHERIDAN ST,1,Regular elementary or secondary,280,77,79,60,64,6,0,269,5,0,0,0,0
77164,ACADEMY OF OUR LADY OF PEACE,CA,32.7653,-117.135661,92116,SAN DIEGO,4860 OREGON ST,1,Regular elementary or secondary,747,192,187,183,185,284,5,324,47,0,5,82,0
77539,JUSTIN-SIENA,CA,38.33064,-122.321781,94558,NAPA,4026 MAHER ST,1,Regular elementary or secondary,660,161,168,179,152,428,17,110,60,9,7,29,0
77572,ST BERNARDS ACADEMY,CA,40.78361,-124.168001,95501,EUREKA,222 DOLLISON ST.,1,Regular elementary or secondary,216,42,50,51,26,137,3,15,31,9,5,16,0
77663,ARCHBISHOP HANNA HIGH SCHOOL,CA,38.32018,-122.507721,95476,SONOMA,17000 ARNOLD DR,1,Regular elementary or secondary,107,21,22,30,26,39,12,42,6,2,2,4,0
77721,CARDINAL NEWMAN HIGH SCHOOL,CA,38.49189,-122.739521,95403,SANTA ROSA,50 URSULINE RD,1,Regular elementary or secondary,608,162,148,158,140,433,12,54,29,2,6,72,0
77732,ST VINCENT DE PAUL HIGH SCHOOL,CA,38.24358,-122.650551,94952,PETALUMA,849 KEOKUK ST,1,Regular elementary or secondary,288,73,70,62,83,178,2,50,31,0,3,24,0
77798,CENTRAL CATHOLIC HIGH SCHOOL,CA,37.63591,-121.028821,95351,MODESTO,200 S CARPENTER RD,1,Regular elementary or secondary,372,98,95,92,87,241,17,77,19,0,2,16,0
77867,ST MARY'S HIGH SCHOOL,CA,38.00453,-121.304411,95267,STOCKTON,PO BOX 7247,1,Regular elementary or secondary,885,226,235,213,211,366,11,276,130,4,24,74,0
78419,THE BISHOP'S SCHOOL,CA,32.84111,-117.277901,92037,LA JOLLA,7607 LA JOLLA BLVD,1,Regular elementary or secondary,800,142,140,137,134,534,25,73,148,2,0,18,0
78656,ELDORADO EMERSON PRIVATE SCHOOL,CA,33.79411,-117.809451,92869,ORANGE,4100 E WALNUT AVE,1,Regular elementary or secondary,150,14,22,35,24,31,4,19,96,0,0,0,0
78667,THE HARKER SCHOOL,CA,37.31778,-121.973031,95129,SAN JOSE,500 SARATOGA AVE,1,Regular elementary or secondary,1853,191,189,187,176,524,15,31,1281,2,0,0,0
78736,AGBU MANOOGIAN-DEMIRDJIAN SCHOOL,CA,34.1948,-118.565741,91306,CANOGA PARK,6844 OAKDALE AVE,1,Regular elementary or secondary,556,45,42,45,45,556,0,0,0,0,0,0,0
79296,PATTEN ACADEMY OF CHRISTIAN EDUCATION,CA,37.78608,-122.218741,94601,OAKLAND,2430 COOLIDGE AVE,1,Regular elementary or secondary,110,11,17,10,13,5,41,45,17,0,1,1,0
79398,THE BUCKLEY SCHOOL,CA,34.13969,-118.443761,91423,SHERMAN OAKS,3900 STANSBURY AVE,1,Regular elementary or secondary,848,98,88,75,69,578,47,25,66,0,0,132,0
79434,RIVERSIDE CHRISTIAN SCHOOLS,CA,33.92886,-117.433921,92503,RIVERSIDE,8775 MAGNOLIA AVE,1,Regular elementary or secondary,259,11,31,36,16,97,20,36,44,3,0,59,0
80155,SOUTHWESTERN ACADEMY,CA,34.11513,-118.132251,91108,SAN MARINO,2800 MONTEREY RD,1,Regular elementary or secondary,154,18,40,34,43,45,17,22,64,2,1,3,0
80166,ARMENIAN MESROBIAN SCHOOL,CA,34.01091,-118.090341,90660,PICO RIVERA,8420 BEVERLY RD,1,Regular elementary or secondary,182,9,12,11,14,179,0,3,0,0,0,0,60
80235,BAPTIST CHRISTIAN SCHOOL,CA,33.74283,-116.956541,92544,HEMET,26089 GIRARD ST,1,Regular elementary or secondary,261,21,17,8,15,193,11,38,6,0,0,13,0
80359,LUTHERAN HIGH SCHOOL,CA,34.11531,-117.760431,91750,LA VERNE,3960 FRUIT ST,1,Regular elementary or secondary,77,12,19,24,22,34,6,14,15,2,0,6,0
80406,LUTHERAN HIGH SCHOOL - ORANGE COUNTY,CA,33.82531,-117.829621,92867,ORANGE,2222 N SANTIAGO BLVD,1,Regular elementary or secondary,1330,334,332,330,334,883,51,122,113,3,158,0,0
80461,YORK SCHOOL,CA,36.57515,-121.804991,93940,MONTEREY,9501 YORK RD,1,Regular elementary or secondary,230,56,47,55,50,138,6,12,64,5,1,4,0
80814,THE THACHER SCHOOL,CA,34.46565,-119.179011,93023,OJAI,5025 THACHER RD,1,Regular elementary or secondary,261,67,64,67,63,163,22,25,34,1,1,15,0
80869,STEVENSON SCHOOL - PEBBLE BEACH CAMPUS,CA,36.58227,-121.951261,93953,PEBBLE BEACH,3152 FOREST LAKE RD,1,Regular elementary or secondary,498,104,135,132,127,239,11,10,202,4,3,29,0
80905,SACRAMENTO COUNTRY DAY SCHOOL,CA,38.56922,-121.400221,95864,SACRAMENTO,2636 LATHAM DR,1,Regular elementary or secondary,481,39,37,32,34,302,18,28,50,1,14,68,0
80938,CONCORDIA JR/SR HIGH SCHOOL,CA,34.31907,-118.425171,91342,SYLMAR,13570 ELDRIDGE AVE,1,Regular elementary or secondary,144,23,35,24,16,49,14,32,48,1,0,0,0
80949,CATE SCHOOL,CA,34.405521,-119.476796,93014,CARPINTERIA,PO BOX 5005,1,Regular elementary or secondary,280,61,77,70,72,159,16,18,63,0,0,24,0
80982,ARMY & NAVY ACADEMY,CA,33.162234,-117.354302,92018,CARLSBAD,PO BOX 3000,1,Regular elementary or secondary,264,41,59,65,74,105,3,22,92,26,1,15,0
81057,WILDWOOD SCHOOL K-12,CA,34.0335,-118.451151,90064,LOS ANGELES,11811 W OLYMPIC BLVD,1,Regular elementary or secondary,733,61,59,51,54,512,37,29,23,0,1,131,0
81294,BAIS YAAKOV SCHOOL FOR GIRLS,CA,34.07642,-118.350171,90036,LOS ANGELES,7353 BEVERLY BLVD,1,Regular elementary or secondary,260,72,67,63,58,260,0,0,0,0,0,0,0
81341,LE LYCEE FRANCAIS DE LOS ANGELES,CA,34.02745,-118.415401,90034,LOS ANGELES,3261 OVERLAND AVE,1,Regular elementary or secondary,738,63,60,40,51,556,44,59,72,0,7,0,0
81443,BEREAN CHRISTIAN HIGH SCHOOL,CA,37.91338,-122.031891,94598,WALNUT CREEK,245 EL DIVISADERO AVE,1,Regular elementary or secondary,411,97,105,105,104,247,25,50,50,1,0,38,0
81476,BRENTWOOD SCHOOL,CA,34.06669,-118.468651,90049,LOS ANGELES,100 S BARRINGTON PL,1,Regular elementary or secondary,996,121,116,108,122,700,70,87,93,5,1,40,0
81512,VICTOR VALLEY CHRISTIAN SCHOOLS,CA,34.48661,-117.331071,92395,VICTORVILLE,15260 NISQUALLI RD,1,Regular elementary or secondary,272,29,17,16,15,153,26,62,31,0,0,0,27
81895,VIEWPOINT SCHOOL,CA,34.13564,-118.642891,91302,CALABASAS,23620 MULHOLLAND HWY,1,Regular elementary or secondary,1221,150,127,146,123,862,34,101,85,0,0,139,0
81953,VALLEY TORAH HIGH SCHOOL,CA,34.16909,-118.405971,91607,VALLEY VILLAGE,12517 CHANDLER BLVD,1,Regular elementary or secondary,120,34,33,26,27,120,0,0,0,0,0,0,0
81975,FLINTRIDGE PREPARATORY SCHOOL,CA,34.19864,-118.184041,91011,LA CANADA FLINTRIDGE,4543 CROWN AVE,1,Regular elementary or secondary,500,100,100,100,100,253,37,41,155,14,0,0,0
81997,OJAI VALLEY SCHOOL,CA,34.44403,-119.257281,93023,OJAI,723 EL PASEO RD,1,Regular elementary or secondary,268,29,29,28,23,192,0,9,67,0,0,0,0
82006,PALM VALLEY SCHOOL,CA,33.7915,-116.442941,92270,RANCHO MIRAGE,35525 DA VALL DR,1,Regular elementary or secondary,321,28,25,26,21,274,4,10,26,7,0,0,0
82039,EL SOBRANTE CHRISTIAN SCHOOL,CA,37.98061,-122.295841,94803,EL SOBRANTE,5100 ARGYLE RD,1,Regular elementary or secondary,261,11,10,9,12,71,71,29,50,0,7,33,0
82061,FREMONT CHRISTIAN SCHOOL,CA,37.55037,-122.017881,94536,FREMONT,4760 THORNTON AVE,1,Regular elementary or secondary,569,34,52,63,56,60,27,31,377,0,5,69,0
82924,CALVIN CHRISTIAN SCHOOL,CA,33.15444,-117.090681,92026,ESCONDIDO,2000 N BROADWAY,1,Regular elementary or secondary,371,37,32,32,39,278,6,31,25,5,0,26,0
82957,RIPON CHRISTIAN SCHOOLS,CA,37.7429,-121.132231,95366,RIPON,435 MAPLE AVE,1,Regular elementary or secondary,641,38,52,47,68,576,6,42,17,0,0,0,0
82968,REDLANDS CHRISTIAN SCHOOL,CA,34.05206,-117.200171,92373,REDLANDS,105 TENNESSEE ST.,1,Regular elementary or secondary,904,90,105,94,87,555,13,127,91,9,3,106,0
83065,MONTE VISTA CHRISTIAN SCHOOL,CA,36.98292,-121.766691,95076,WATSONVILLE,2 SCHOOL WAY,1,Regular elementary or secondary,1050,202,195,190,198,579,13,160,172,0,9,117,0
83145,SAN FRANCISCO CHRISTIAN SCHOOL,CA,37.70993,-122.448011,94112,SAN FRANCISCO,25 WHITTIER ST,1,Regular elementary or secondary,215,18,23,27,28,12,13,105,85,0,0,0,0
83167,PILGRIM SCHOOL,CA,34.06389,-118.285241,90020,LOS ANGELES,540 S COMMONWEALTH AVE,1,Regular elementary or secondary,360,21,27,20,23,181,32,26,85,0,0,36,0
83247,IMMANUEL SCHOOLS K12 CAMPUS,CA,36.58696,-119.456571,93654,REEDLEY,1128 S REED AVE,1,Regular elementary or secondary,549,75,70,73,57,400,14,91,41,1,2,0,0
83407,CHADWICK SCHOOL,CA,33.77692,-118.361041,90274,PALOS VERDES PENINSULA,26800 ACADEMY DR,1,Regular elementary or secondary,1620,105,70,95,860,924,105,55,308,0,0,228,0
83418,MARLBOROUGH SCHOOL,CA,34.07007,-118.326871,90004,LOS ANGELES,250 S ROSSMORE AVE,1,Regular elementary or secondary,533,110,94,85,80,330,32,21,61,2,0,87,0
83429,HEAD ROYCE SCHOOL,CA,37.80867,-122.205071,94602,OAKLAND,4315 LINCOLN AVE,1,Regular elementary or secondary,875,94,89,89,91,426,73,37,142,0,0,197,0
83451,CRYSTAL SPRINGS UPLANDS SCHOOL,CA,37.55759,-122.338281,94010,HILLSBOROUGH,400 UPLANDS DR,1,Regular elementary or secondary,356,60,61,61,66,166,14,14,84,0,2,76,0
83462,LA JOLLA COUNTRY DAY SCHOOL,CA,32.87886,-117.216581,92037,LA JOLLA,9490 GENESEE AVE,1,Regular elementary or secondary,1056,105,118,118,117,668,12,93,102,2,8,171,0
83473,MARIN ACADEMY,CA,37.97623,-122.534641,94901,SAN RAFAEL,1600 MISSION AVE,1,Regular elementary or secondary,412,97,108,100,107,304,10,25,18,1,0,54,0
83484,THE WEBB SCHOOLS,CA,34.12576,-117.739571,91711,CLAREMONT,1175 W BASELINE RD,1,Regular elementary or secondary,403,90,103,103,107,145,16,24,142,2,0,74,0
83509,SAN FRANCISCO UNIVERSITY HIGH SCHOOL,CA,37.79095,-122.445471,94115,SAN FRANCISCO,3065 JACKSON ST,1,Regular elementary or secondary,400,104,105,95,96,233,15,21,65,0,4,62,0
83531,WESTRIDGE SCHOOL,CA,34.12741,-118.157741,91105,PASADENA,324 MADELINE DR,1,Regular elementary or secondary,502,79,84,78,47,277,10,31,90,1,2,91,0
83542,CASTILLEJA SCHOOL,CA,37.43875,-122.151821,94301,PALO ALTO,1310 BRYANT ST,1,Regular elementary or secondary,448,64,68,63,61,274,12,6,133,8,1,14,0
83564,MIDLAND SCHOOL,CA,34.73251,-120.087021,93441,LOS OLIVOS,PO BOX 8,1,Regular elementary or secondary,77,18,22,22,15,64,3,6,4,0,0,0,0
83575,LICK-WILMERDING HIGH SCHOOL,CA,37.72232,-122.448981,94112,SAN FRANCISCO,755 OCEAN AVE,1,Regular elementary or secondary,490,128,127,118,117,277,53,51,105,3,1,0,0
83597,THE COLLEGE PREPARATORY SCHOOL,CA,37.8429,-122.233831,94618,OAKLAND,6100 BROADWAY,1,Regular elementary or secondary,363,92,93,90,88,159,27,24,102,0,0,51,0
83611,THE ATHENIAN SCHOOL,CA,37.8358,-121.949271,94506,DANVILLE,2100 MOUNT DIABLO SCENIC BLVD,1,Regular elementary or secondary,490,81,86,85,74,241,45,65,83,4,2,50,0
83622,OAK GROVE SCHOOL,CA,34.44159,-119.281041,93023,OJAI,220 W LOMITA AVE,1,Regular elementary or secondary,199,13,14,16,16,144,8,14,28,0,2,3,0
83655,POLYTECHNIC SCHOOL,CA,34.1343,-118.128621,91106,PASADENA,1030 E CALIFORNIA BLVD,1,Regular elementary or secondary,858,96,93,98,87,428,34,69,122,54,1,150,0
84047,BENTLEY SCHOOL,CA,37.85314,-122.233831,94618,OAKLAND,1 HILLER DR,1,Regular elementary or secondary,683,93,87,72,73,364,61,21,76,1,33,127,0
84477,CALVARY BAPTIST SCHOOLS,CA,34.11078,-117.785841,91750,LA VERNE,2990 DAMIEN AVE,1,Regular elementary or secondary,92,3,12,14,11,26,12,18,34,1,0,1,0
84615,CAPISTRANO VALLEY CHRISTIAN SCHOOLS,CA,33.49787,-117.671321,92675,SAN JUAN CAPISTRANO,32032 DEL OBISPO ST,1,Regular elementary or secondary,422,34,57,49,51,201,12,95,65,5,8,36,0
85051,VACAVILLE CHRISTIAN SCHOOLS,CA,38.33846,-121.984481,95687,VACAVILLE,1117 DAVIS ST,1,Regular elementary or secondary,762,62,65,65,62,420,107,86,49,4,13,83,0
86066,FAITH CHRISTIAN SCHOOLS,CA,39.14337,-121.674171,95992,YUBA CITY,PO BOX 1690,1,Regular elementary or secondary,240,20,17,13,18,179,4,15,20,0,2,20,0
86587,INSTILLING GOODNESS / DEVELOPING VIRTUE SCHOOLS,CA,39.1323686,-123.162786,95482,UKIAH,2001 TALMAGE RD,1,Regular elementary or secondary,205,20,20,20,20,75,10,15,100,5,0,0,0
87762,LIBERTY CHRISTIAN SCHOOL,CA,33.71639,-117.995161,92647,HUNTINGTON BEACH,7661 WARNER AVE,1,Regular elementary or secondary,119,9,4,8,12,74,15,13,11,0,4,2,0
88245,MAYBECK HIGH SCHOOL,CA,37.860912,-122.252481,94705,BERKELEY,2727 COLLEGE AVE,1,Regular elementary or secondary,92,26,22,26,18,52,13,5,19,0,0,3,0
89125,NORTH HILLS CHRISTIAN SCHOOL,CA,38.1144,-122.228151,94591,VALLEJO,200 ADMIRAL CALLAGHAN LN,1,Regular elementary or secondary,268,14,8,9,11,88,48,13,40,4,8,67,0
90083,RINCON VALLEY CHRISTIAN SCHOOL,CA,38.48333,-122.674831,95409,SANTA ROSA,4585 BADGER RD,1,Regular elementary or secondary,449,48,47,41,29,327,20,39,42,10,5,6,0
90094,RIO HONDO PREPARATORY SCHOOL,CA,34.09992,-118.020971,91066,ARCADIA,PO BOX 662080,1,Regular elementary or secondary,165,17,25,19,35,55,3,53,54,0,0,0,0
91145,LINFIELD CHRISTIAN SCHOOL,CA,33.50229,-117.109911,92592,TEMECULA,31950 PAUBA RD,1,Regular elementary or secondary,754,89,72,77,79,469,31,52,110,20,0,72,0
91236,TRI-CITY CHRISTIAN SCHOOLS,CA,33.19216,-117.280991,92083,VISTA,302 N EMERALD DR,1,Regular elementary or secondary,689,62,47,55,47,598,15,34,35,4,0,3,0
91418,THE URBAN SCHOOL OF SAN FRANCISCO,CA,37.77088,-122.446331,94117,SAN FRANCISCO,1563 PAGE ST,1,Regular elementary or secondary,378,99,99,91,89,125,7,11,20,0,25,190,0
91473,VALLEY CHRISTIAN ACADEMY,CA,34.906,-120.427271,93455,SANTA MARIA,2970 SANTA MARIA WAY,1,Regular elementary or secondary,359,13,18,12,18,170,8,103,49,5,21,3,0
91848,WESTERN CHRISTIAN HIGH SCHOOL,CA,34.096018,-117.652583,91786,UPLAND,100 W 9TH ST,1,Regular elementary or secondary,435,99,122,95,119,250,15,45,125,0,0,0,0
92058,WINDWARD SCHOOL,CA,34.01741,-118.426331,90066,LOS ANGELES,11350 PALMS BLVD,1,Regular elementary or secondary,550,95,95,95,95,455,43,26,26,0,0,0,0
92138,WOODLAND CHRISTIAN SCHOOL,CA,38.65748,-121.754951,95776,WOODLAND,1787 MATMOR RD,1,Regular elementary or secondary,627,45,39,50,39,478,17,120,5,0,7,0,0
92477,ALMA HEIGHTS CHRISTIAN SCHOOLS,CA,37.58824,-122.493431,94044,PACIFICA,1295 SEVILLE DR,1,Regular elementary or secondary,279,37,26,27,37,166,4,22,82,0,5,0,0
92499,ROSE & ALEX PILIBOS ARMENIAN SCHOOL,CA,34.10033,-118.298671,90027,LOS ANGELES,1615 N ALEXANDRIA AVE,1,Regular elementary or secondary,613,65,62,57,68,603,0,10,0,0,0,0,0
93062,BRETHREN CHRISTIAN JR/SR HIGH,CA,33.65507,-117.959211,92646,HUNTINGTON BEACH,21141 STRATHMOOR LN,1,Regular elementary or secondary,322,62,66,76,48,234,8,16,48,6,2,8,0
93142,FAITH BAPTIST SCHOOLS,CA,34.20943,-118.609351,91304,CANOGA PARK,7644 FARRALONE AVE,1,Regular elementary or secondary,1086,55,60,56,53,143,98,178,348,2,209,108,0
94204,HERITAGE CHRISTIAN SCHOOL,CA,34.28013,-118.515831,91344,GRANADA HILLS,17531 RINALDI ST,1,Regular elementary or secondary,1091,134,154,174,167,539,61,280,184,11,8,8,0
94408,GLENDALE ADVENTIST ACADEMY,CA,34.15772,-118.226751,91206,GLENDALE,700 KIMLIN DR,1,Regular elementary or secondary,489,31,43,42,43,141,39,122,187,0,0,0,0
94441,SAN GABRIEL ACADEMY,CA,34.0993806,-118.076354,91776,SAN GABRIEL,8827 E BROADWAY,1,Regular elementary or secondary,492,68,75,79,54,40,10,147,245,0,0,50,0
94452,SAN DIEGO ACADEMY,CA,32.68689,-117.077751,91950,NATIONAL CITY,2800 E 4TH ST,1,Regular elementary or secondary,273,25,24,22,25,17,22,186,48,0,0,0,0
94474,LOMA LINDA ACADEMY,CA,34.06006,-117.263271,92354,LOMA LINDA,10656 ANDERSON ST,1,Regular elementary or secondary,1289,121,97,112,114,265,103,241,408,1,26,245,0
94587,PACIFIC UNION COLLEGE PREPARATORY SCHOOL,CA,38.570244,-122.442605,94508,ANGWIN,1 ANGWIN AVE,1,Regular elementary or secondary,87,23,22,18,24,43,2,14,18,0,0,10,0
94623,CENTRAL VALLEY CHRISTIAN ACADEMY,CA,37.60655,-120.960441,95307,CERES,2020 ACADEMY PL,1,Regular elementary or secondary,204,15,18,27,22,122,6,37,18,1,2,18,0
94827,CALEXICO MISSION SCHOOL,CA,32.66589,-115.489691,92231,CALEXICO,601 E 1ST ST,1,Regular elementary or secondary,336,27,20,25,25,0,0,323,13,0,0,0,0
95117,EL DORADO ADVENTIST SCHOOL,CA,38.72868,-120.759421,95667,PLACERVILLE,1900 BROADWAY,1,Regular elementary or secondary,161,18,9,14,22,138,0,22,0,0,0,1,0
95139,ESCONDIDO ADVENTIST ACADEMY,CA,33.14024,-117.105811,92026,ESCONDIDO,1301 DEODAR RD,1,Regular elementary or secondary,207,24,32,22,19,73,10,45,48,0,0,31,0
95241,FRESNO ADVENTIST ACADEMY,CA,36.75933,-119.711461,93727,FRESNO,5397 E OLIVE AVE,1,Regular elementary or secondary,239,21,19,20,17,73,27,96,41,2,0,0,0
95489,LODI ACADEMY,CA,38.11798,-121.262741,95240,LODI,1230 S CENTRAL AVE,1,Regular elementary or secondary,77,18,24,24,11,31,1,20,19,0,0,6,0
95605,MESA GRANDE ACADEMY,CA,34.0019744,-117.02431,92320,CALIMESA,975 FREMONT ST,1,Regular elementary or secondary,257,17,26,30,20,166,7,44,29,3,2,6,0
95671,MONTEREY BAY ACADEMY,CA,36.90897,-121.837981,95076,LA SELVA BEACH,783 SAN ANDREAS RD,1,Regular elementary or secondary,160,31,38,46,45,68,3,48,33,0,3,5,0
95707,MOUNTAIN VIEW ACADEMY,CA,37.39399,-122.085001,94041,MOUNTAIN VIEW,360 S SHORELINE BLVD,1,Regular elementary or secondary,158,38,35,40,45,10,11,51,70,0,3,13,0
95751,NEWBURY PARK ADVENTIST ACADEMY,CA,34.193223,-118.936442,91320,NEWBURY PARK,180 ACADEMY DR,1,Regular elementary or secondary,119,30,32,28,29,39,5,38,32,0,0,5,0
95911,PARADISE ADVENTIST ACADEMY,CA,39.75396,-121.618261,95967,PARADISE,PO BOX 2169,1,Regular elementary or secondary,140,19,8,10,12,105,0,22,11,0,0,2,0
95922,PINE HILLS ADVENTIST ACADEMY,CA,38.94159,-121.064271,95603,AUBURN,13500 RICHARDS LN,1,Regular elementary or secondary,156,19,11,8,12,129,7,5,15,0,0,0,0
95944,PLEASANT HILL ADVENTIST ACADEMY,CA,37.94565,-122.089111,94523,PLEASANT HILL,796 GRAYSON RD,1,Regular elementary or secondary,148,16,13,21,13,30,21,28,44,0,0,25,0
95988,REDLANDS ADVENTIST ACADEMY,CA,34.0533,-117.198841,92373,REDLANDS,130 TENNESSEE ST,1,Regular elementary or secondary,441,24,22,37,42,229,27,44,88,0,9,44,0
96008,RIO LINDO ADVENTIST ACADEMY,CA,38.62717,-122.842431,95448,HEALDSBURG,3200 RIO LINDO AVE,1,Regular elementary or secondary,162,32,31,48,51,38,31,23,54,0,0,16,0
96562,NAPA CHRISTIAN CAMPUS OF EDUCATION,CA,38.29022,-122.298591,94559,NAPA,2201 PINE ST,1,Regular elementary or secondary,126,11,8,3,12,67,0,34,15,0,0,10,0
208042,MULLEN HIGH SCHOOL,CO,39.65155,-105.036911,80236,DENVER,3601 S LOWELL BLVD,1,Regular elementary or secondary,802,219,212,197,174,567,24,118,30,2,0,61,0
208075,BISHOP MACHEBEUF HIGH SCHOOL,CO,39.7233,-104.890791,80230,DENVER,458 UINTA WAY,1,Regular elementary or secondary,346,93,74,106,73,137,38,89,36,0,0,46,0
208097,HOLY FAMILY HIGH SCHOOL,CO,39.95947,-105.048721,80023,BROOMFIELD,5195 W 144TH AVE,1,Regular elementary or secondary,628,187,145,136,160,496,15,75,25,0,1,16,0
209068,LUTHERAN HIGH SCHOOL,CO,39.51306,-104.808441,80134,PARKER,11249 NEWLIN GULCH BLVD,1,Regular elementary or secondary,387,84,114,106,83,297,12,19,48,2,0,9,0
209159,ALEXANDER DAWSON SCHOOL,CO,40.06142,-105.104421,80026,LAFAYETTE,10455 DAWSON DR,1,Regular elementary or secondary,516,67,58,61,61,444,9,31,32,0,0,0,0
209206,BETH JACOB HIGH SCHOOL,CO,39.73827,-105.052381,80204,DENVER,5100 W 14TH AVE,1,Regular elementary or secondary,53,10,13,15,15,53,0,0,0,0,0,0,25
209217,FOUNTAIN VALLEY SCHOOL OF COLORADO,CO,38.7453687,-104.708686,80911,COLORADO SPRINGS,6155 FOUNTAIN VALLEY SCHOOL RD,1,Regular elementary or secondary,236,45,62,66,63,180,5,9,35,2,0,5,0
209523,COLORADO ROCKY MOUNTAIN SCHOOL,CO,39.408867,-107.228246,81623,CARBONDALE,500 HOLDEN WAY,1,Regular elementary or secondary,176,43,46,38,49,142,2,8,21,3,0,0,0
209534,KENT DENVER SCHOOL,CO,39.63669,-104.940031,80113,ENGLEWOOD,4000 E QUINCY AVE,1,Regular elementary or secondary,698,124,121,118,113,518,22,23,42,0,0,93,0
209614,VAIL MOUNTAIN SCHOOL,CO,39.64811,-106.320221,81657,VAIL,3000 BOOTH FALLS RD,1,Regular elementary or secondary,439,47,45,45,29,370,2,31,16,2,0,18,0
209793,FAITH BAPTIST SCHOOL,CO,40.18411,-105.106721,80501,LONGMONT,833 15TH AVE,1,Regular elementary or secondary,79,8,4,9,11,60,2,13,4,0,0,0,0
210131,BELLEVIEW CHRISTIAN SCHOOL,CO,39.846816,-105.032674,80031,WESTMINSTER,3455 W 83RD AVE,1,Regular elementary or secondary,231,17,13,10,25,178,4,0,28,0,4,17,0
210255,MILE HIGH ACADEMY,CO,39.562567,-104.967643,80126,HIGHLANDS RANCH,1733 DAD CLARK,1,Regular elementary or secondary,194,14,23,13,13,81,29,60,8,0,16,0,0
230114,HOLY CROSS HIGH SCHOOL,CT,41.53178,-73.064911,06708,WATERBURY,587 ORONOKE RD,1,Regular elementary or secondary,489,123,124,115,127,369,52,26,42,0,0,0,0
230169,SACRED HEART HIGH SCHOOL,CT,41.55191,-73.038201,06706,WATERBURY,142 S ELM ST,1,Regular elementary or secondary,354,91,86,90,87,221,41,47,24,0,9,12,0
230293,NORTHWEST CATHOLIC HIGH SCHOOL,CT,41.79925,-72.754251,06117,WEST HARTFORD,29 WAMPANOAG DR,1,Regular elementary or secondary,588,148,126,168,146,456,57,27,36,0,0,12,0
230307,NOTRE DAME HIGH SCHOOL,CT,41.28852,-72.961091,06516,WEST HAVEN,24 RICARDO ST,1,Regular elementary or secondary,586,130,151,140,165,430,53,42,41,1,0,19,0
230522,CANTERBURY SCHOOL,CT,41.58764,-73.415061,06776,NEW MILFORD,101 ASPETUCK AVE,1,Regular elementary or secondary,322,57,64,101,100,257,13,18,32,0,0,2,0
230861,EAST CATHOLIC HIGH SCHOOL,CT,41.78279,-72.556361,06042,MANCHESTER,115 NEW STATE RD,1,Regular elementary or secondary,727,192,185,191,159,598,27,30,36,0,0,36,0
